taken_at,tid,division,pdga_number,name,thru,rem,place,cur,win
2026-09-04T16:01:56.423+00:00,96417,FPO,104314,Violet Main,16,2.11,26,2.0,0.0003
2026-09-04T16:01:56.423+00:00,96417,FPO,111487,Emily Weatherman,15,2.17,6,-3.0,0.0392
2026-09-04T16:01:56.423+00:00,96417,FPO,112647,Hanna Huynh,18,2.0,14,-1.0,0.0155
2026-09-04T16:01:56.423+00:00,96417,FPO,124064,Shelby Cowen,15,2.17,22,1.0,0.0
2026-09-04T16:01:56.423+00:00,96417,FPO,130342,Chantel Budinsky,18,2.0,6,-3.0,0.0202
2026-09-04T16:01:56.423+00:00,96417,FPO,131583,Hannah Lengel,16,2.11,22,1.0,0.0036
2026-09-04T16:01:56.423+00:00,96417,FPO,140947,Nina Bennett,15,2.17,3,-4.0,0.0177
2026-09-04T16:01:56.423+00:00,96417,FPO,142354,Alexis Kerman,15,2.17,6,-3.0,0.0007
2026-09-04T16:01:56.423+00:00,96417,FPO,146137,Dani K. Hart,18,2.0,16,0.0,0.0021
2026-09-04T16:01:56.423+00:00,96417,FPO,146304,MJ Gager,18,2.0,30,3.0,0.0005
2026-09-04T16:01:56.423+00:00,96417,FPO,152191,Kelley Foster,16,2.11,6,-3.0,0.0026
2026-09-04T16:01:56.423+00:00,96417,FPO,161918,Addison Woodard,18,2.0,34,4.0,0.001
2026-09-04T16:01:56.423+00:00,96417,FPO,168863,Trinity Bryant,18,2.0,3,-4.0,0.0007
2026-09-04T16:01:56.423+00:00,96417,FPO,176242,Morgan Lynds,18,2.0,16,0.0,0.0004
2026-09-04T16:01:56.423+00:00,96417,FPO,176243,Jordan Lynds,18,2.0,34,4.0,0.0001
2026-09-04T16:01:56.423+00:00,96417,FPO,195549,Kylie Kohut,15,2.17,30,3.0,0.0002
2026-09-04T16:01:56.423+00:00,96417,FPO,195550,Peyton Kohut,18,2.0,6,-3.0,0.0003
2026-09-04T16:01:56.423+00:00,96417,FPO,198446,Eliezra Midtlyng,18,2.0,13,-2.0,0.0092
2026-09-04T16:01:56.423+00:00,96417,FPO,229526,Sintija Klezberga,14,2.22,22,1.0,0.0086
2026-09-04T16:01:56.423+00:00,96417,FPO,238187,Ann Deputy,16,2.11,16,0.0,0.0001
2026-09-04T16:07:57.926+00:00,96417,MPO,13864,Garrett Gurthie,0,3.0,,0.0,0.0009
2026-09-04T16:07:57.926+00:00,96417,MPO,15410,Matthew Blakely,0,3.0,,0.0,0.0001
2026-09-04T16:07:57.926+00:00,96417,MPO,17295,James Conrad,0,3.0,,0.0,0.0004
2026-09-04T16:07:57.926+00:00,96417,MPO,18330,Matthew Orum,0,3.0,,0.0,0.0037
2026-09-04T16:07:57.926+00:00,96417,MPO,27171,Paul Ulibarri,0,3.0,,0.0,0.0049
2026-09-04T16:07:57.926+00:00,96417,MPO,31644,Bradley Williams,0,3.0,,0.0,0.0056
2026-09-04T16:07:57.926+00:00,96417,MPO,35449,Aaron Gossage,0,3.0,,0.0,0.0112
2026-09-04T16:07:57.926+00:00,96417,MPO,39015,Benjamin Callaway,0,3.0,,0.0,0.0004
2026-09-04T16:07:57.926+00:00,96417,MPO,39491,Parker Welck,9,2.5,10,-1.0,0.0028
2026-09-04T16:07:57.926+00:00,96417,MPO,41760,Kevin Jones,2,2.89,10,-1.0,0.0001
2026-09-04T16:07:57.926+00:00,96417,MPO,43762,Jake Hebenheimer,0,3.0,,0.0,0.0016
2026-09-04T16:07:57.926+00:00,96417,MPO,44382,Anthony Barela,4,2.78,20,0.0,0.0123
2026-09-04T16:07:57.926+00:00,96417,MPO,44512,Corey Ellis,0,3.0,,0.0,0.006
2026-09-04T16:07:57.926+00:00,96417,MPO,45971,Calvin Heimburg,0,3.0,,0.0,0.1203
2026-09-04T16:07:57.926+00:00,96417,MPO,47136,Tony Moe Reiss,0,3.0,,0.0,0.0001
2026-09-04T16:07:57.926+00:00,96417,MPO,48950,Matt Bell,0,3.0,,0.0,0.0002
2026-09-04T16:07:57.926+00:00,96417,MPO,50401,Chris Clemons,0,3.0,,0.0,0.0003
2026-09-04T16:07:57.926+00:00,96417,MPO,50670,Isaac Robinson,0,3.0,,0.0,0.0731
2026-09-04T16:07:57.926+00:00,96417,MPO,50671,Ezra Robinson,0,3.0,,0.0,0.0091
2026-09-04T16:07:57.926+00:00,96417,MPO,54049,Austin Turner,0,3.0,,0.0,0.005
2026-09-04T16:07:57.926+00:00,96417,MPO,57365,Adam Hammes,10,2.44,1,-7.0,0.0689
2026-09-04T16:07:57.926+00:00,96417,MPO,58923,Jesse Nieminen,0,3.0,,0.0,0.0058
2026-09-04T16:07:57.926+00:00,96417,MPO,59419,Luke Samson,0,3.0,,0.0,0.0001
2026-09-04T16:07:57.926+00:00,96417,MPO,59635,Väinö Mäkelä,0,3.0,,0.0,0.0045
2026-09-04T16:07:57.926+00:00,96417,MPO,60259,Harper Thompson,10,2.44,2,-5.0,0.0054
2026-09-04T16:07:57.926+00:00,96417,MPO,62467,Chris Dickerson,1,2.94,20,0.0,0.0339
2026-09-04T16:07:57.926+00:00,96417,MPO,65266,Zach Arlinghaus,0,3.0,,0.0,0.0009
2026-09-04T16:07:57.926+00:00,96417,MPO,68286,Nathan Queen,10,2.44,4,-3.0,0.0009
2026-09-04T16:07:57.926+00:00,96417,MPO,69424,Luke Humphries,0,3.0,,0.0,0.0001
2026-09-04T16:07:57.926+00:00,96417,MPO,69509,Joel Freeman,0,3.0,,0.0,0.0157
2026-09-04T16:07:57.926+00:00,96417,MPO,72844,Mason Ford,0,3.0,,0.0,0.0115
2026-09-04T16:07:57.926+00:00,96417,MPO,75412,Gannon Buhr,0,3.0,,0.0,0.3318
2026-09-04T16:07:57.926+00:00,96417,MPO,75590,Andrew Marwede,0,3.0,,0.0,0.0153
2026-09-04T16:07:57.926+00:00,96417,MPO,76669,Albert Tamm,0,3.0,,0.0,0.0007
2026-09-04T16:07:57.926+00:00,96417,MPO,78817,Sullivan Tipton,2,2.89,10,-1.0,0.0315
2026-09-04T16:07:57.926+00:00,96417,MPO,79748,Cole Redalen,0,3.0,,0.0,0.0183
2026-09-04T16:07:57.926+00:00,96417,MPO,80331,Gavin Babcock,0,3.0,,0.0,0.0182
2026-09-04T16:07:57.926+00:00,96417,MPO,81739,Casey White,0,3.0,,0.0,0.0137
2026-09-04T16:07:57.926+00:00,96417,MPO,82877,Judah Berman,7,2.61,20,0.0,0.0
2026-09-04T16:07:57.926+00:00,96417,MPO,85132,Kyle Klein,0,3.0,,0.0,0.0129
2026-09-04T16:07:57.926+00:00,96417,MPO,87143,Bo McLaughlin,0,3.0,,0.0,0.0004
2026-09-04T16:07:57.926+00:00,96417,MPO,88212,Raven Newsom,1,2.94,27,1.0,0.003
2026-09-04T16:07:57.926+00:00,96417,MPO,89394,Evan Scott,0,3.0,,0.0,0.003
2026-09-04T16:07:57.926+00:00,96417,MPO,89959,Ty Love,0,3.0,,0.0,0.0013
2026-09-04T16:07:57.926+00:00,96417,MPO,90439,Lucas Oberholtzer Hess,0,3.0,,0.0,0.0006
2026-09-04T16:07:57.926+00:00,96417,MPO,91543,Miles Sayer,4,2.78,7,-2.0,0.0002
2026-09-04T16:07:57.926+00:00,96417,MPO,91925,Jakub Semerád,7,2.61,10,-1.0,0.0023
2026-09-04T16:07:57.926+00:00,96417,MPO,94844,Elijah Bickel,1,2.94,10,-1.0,0.0018
2026-09-04T16:07:57.926+00:00,96417,MPO,96512,Robert Burridge,0,3.0,,0.0,0.0011
2026-09-04T16:07:57.926+00:00,96417,MPO,98091,Alden Harris,0,3.0,,0.0,0.0006
2026-09-04T16:07:57.926+00:00,96417,MPO,98161,Justin Rosak,7,2.61,20,0.0,0.0
2026-09-04T16:07:57.926+00:00,96417,MPO,98722,Jake Monn,0,3.0,,0.0,0.003
2026-09-04T16:07:57.926+00:00,96417,MPO,99246,Aidan Scott,0,3.0,,0.0,0.0023
2026-09-04T16:07:57.926+00:00,96417,MPO,99648,Connor O'Reilly,9,2.5,10,-1.0,0.0001
2026-09-04T16:07:57.926+00:00,96417,MPO,101197,Zachary Nash,0,3.0,,0.0,0.011
2026-09-04T16:07:57.926+00:00,96417,MPO,102119,Luke Taylor,0,3.0,,0.0,0.0284
2026-09-04T16:07:57.926+00:00,96417,MPO,107197,Mauri Villmann,0,3.0,,0.0,0.033
2026-09-04T16:07:57.926+00:00,96417,MPO,116137,Hjalmar Fredriksson,0,3.0,,0.0,0.0004
2026-09-04T16:07:57.926+00:00,96417,MPO,118179,Levi Stout,9,2.5,2,-5.0,0.0026
2026-09-04T16:07:57.926+00:00,96417,MPO,118426,Andrew Miranda,7,2.61,10,-1.0,0.0006
2026-09-04T16:07:57.926+00:00,96417,MPO,119504,Gavin Phillips,0,3.0,,0.0,0.0005
2026-09-04T16:07:57.926+00:00,96417,MPO,119794,Jonathan Borzick,7,2.61,20,0.0,0.0026
2026-09-04T16:07:57.926+00:00,96417,MPO,120743,Axel Olson,1,2.94,10,-1.0,0.0001
2026-09-04T16:07:57.926+00:00,96417,MPO,121715,Ezra Aderhold,0,3.0,,0.0,0.0009
2026-09-04T16:07:57.926+00:00,96417,MPO,122356,Joseph Anderson,0,3.0,,0.0,0.0068
2026-09-04T16:07:57.926+00:00,96417,MPO,129963,Braeden Sides,7,2.61,4,-3.0,0.0037
2026-09-04T16:07:57.926+00:00,96417,MPO,130709,Colin Bryant,2,2.89,7,-2.0,0.0134
2026-09-04T16:07:57.926+00:00,96417,MPO,130724,Austen Bates,0,3.0,,0.0,0.0028
2026-09-04T16:07:57.926+00:00,96417,MPO,131546,Harry Chace,4,2.78,27,1.0,0.0006
2026-09-04T16:07:57.926+00:00,96417,MPO,132521,Paul Krans,6,2.67,7,-2.0,0.0148
2026-09-04T16:07:57.926+00:00,96417,MPO,135125,Fritiof Fagergren,0,3.0,,0.0,0.0004
2026-09-04T16:07:57.926+00:00,96417,MPO,138089,Dallas Garber,0,3.0,,0.0,0.0008
2026-09-04T16:07:57.926+00:00,96417,MPO,139228,Chandler Kramer,4,2.78,20,0.0,0.0013
2026-09-04T16:07:57.926+00:00,96417,MPO,144929,Ryan Monn,6,2.67,10,-1.0,0.0006
2026-09-04T16:07:57.926+00:00,96417,MPO,145206,Calvin Lonnquist,0,3.0,,0.0,0.0001
2026-09-04T16:07:57.926+00:00,96417,MPO,145831,Ilkin Groh,0,3.0,,0.0,0.0001
2026-09-04T16:07:57.926+00:00,96417,MPO,153363,Jaden Rye,7,2.61,4,-3.0,0.0063
2026-09-04T16:07:57.926+00:00,96417,MPO,165190,Sawyer Barlow,0,3.0,,0.0,0.0001
2026-09-04T16:07:57.926+00:00,96417,MPO,170839,J.J. Campbell,9,2.5,20,0.0,0.0001
2026-09-04T16:07:57.926+00:00,96417,MPO,175222,Matthew Brown,2,2.89,10,-1.0,0.0
2026-09-04T16:08:08.267+00:00,96417,FPO,27832,Kona Star Montgomery,18,2.0,41,7.0,0.0001
2026-09-04T16:08:08.267+00:00,96417,FPO,32654,Lisa Fajkus,18,2.0,1,-8.0,0.1332
2026-09-04T16:08:08.267+00:00,96417,FPO,32917,Rebecca Cox,15,2.17,3,-5.0,0.0277
2026-09-04T16:08:08.267+00:00,96417,FPO,44184,Catrina Allen,13,2.28,25,2.0,0.0209
2026-09-04T16:08:08.267+00:00,96417,FPO,48976,Ohn Scoggins,13,2.28,6,-3.0,0.4395
2026-09-04T16:08:08.267+00:00,96417,FPO,50656,Jessica Gurthie,15,2.17,34,4.0,0.0017
2026-09-04T16:08:08.267+00:00,96417,FPO,59431,Madison Walker,17,2.06,37,5.0,0.0005
2026-09-04T16:08:08.267+00:00,96417,FPO,62879,Valerie Mandujano,13,2.28,14,-1.0,0.0806
2026-09-04T16:08:08.267+00:00,96417,FPO,62880,Alexis Mandujano,15,2.17,6,-3.0,0.0396
2026-09-04T16:08:08.267+00:00,96417,FPO,75029,Cynthia Ricciotti,18,2.0,16,0.0,0.0001
2026-09-04T16:08:08.267+00:00,96417,FPO,78232,Tiger Borth,18,2.0,25,2.0,0.0
2026-09-04T16:08:08.267+00:00,96417,FPO,79233,Cadence Burge,18,2.0,20,1.0,0.0131
2026-09-04T16:08:08.267+00:00,96417,FPO,85484,Anneli Tõugjas-Männiste,15,2.17,2,-6.0,0.0945
2026-09-04T16:08:08.267+00:00,96417,FPO,99455,Kat Mertsch,15,2.17,20,1.0,0.0174
2026-09-04T16:08:08.267+00:00,96417,FPO,104187,Macie Velediaz,13,2.28,16,0.0,0.0067
2026-09-04T16:08:08.267+00:00,96417,FPO,104314,Violet Main,17,2.06,28,3.0,0.0002
2026-09-04T16:08:08.267+00:00,96417,FPO,111487,Emily Weatherman,15,2.17,6,-3.0,0.0413
2026-09-04T16:08:08.267+00:00,96417,FPO,112647,Hanna Huynh,18,2.0,14,-1.0,0.0166
2026-09-04T16:08:08.267+00:00,96417,FPO,124064,Shelby Cowen,15,2.17,20,1.0,0.0
2026-09-04T16:08:08.267+00:00,96417,FPO,130342,Chantel Budinsky,18,2.0,6,-3.0,0.0215
2026-09-04T16:08:08.267+00:00,96417,FPO,131583,Hannah Lengel,17,2.06,20,1.0,0.0033
2026-09-04T16:08:08.267+00:00,96417,FPO,139109,Leah Tsinajinnie,16,2.11,25,2.0,0.0
2026-09-04T16:08:08.267+00:00,96417,FPO,140947,Nina Bennett,15,2.17,4,-4.0,0.0189
2026-09-04T16:08:08.267+00:00,96417,FPO,142354,Alexis Kerman,16,2.11,6,-3.0,0.0007
2026-09-04T16:08:08.267+00:00,96417,FPO,146137,Dani K. Hart,18,2.0,16,0.0,0.0022
2026-09-04T16:08:08.267+00:00,96417,FPO,146304,MJ Gager,18,2.0,28,3.0,0.0006
2026-09-04T16:08:08.267+00:00,96417,FPO,152191,Kelley Foster,16,2.11,6,-3.0,0.0028
2026-09-04T16:08:08.267+00:00,96417,FPO,161918,Addison Woodard,18,2.0,34,4.0,0.0011
2026-09-04T16:08:08.267+00:00,96417,FPO,168863,Trinity Bryant,18,2.0,4,-4.0,0.0008
2026-09-04T16:08:08.267+00:00,96417,FPO,176242,Morgan Lynds,18,2.0,16,0.0,0.0005
2026-09-04T16:08:08.267+00:00,96417,FPO,176243,Jordan Lynds,18,2.0,34,4.0,0.0001
2026-09-04T16:08:08.267+00:00,96417,FPO,195549,Kylie Kohut,15,2.17,28,3.0,0.0002
2026-09-04T16:08:08.267+00:00,96417,FPO,195550,Peyton Kohut,18,2.0,6,-3.0,0.0003
2026-09-04T16:08:08.267+00:00,96417,FPO,198446,Eliezra Midtlyng,18,2.0,13,-2.0,0.01
2026-09-04T16:08:08.267+00:00,96417,FPO,229526,Sintija Klezberga,15,2.17,28,3.0,0.0035
2026-09-04T16:08:08.267+00:00,96417,FPO,238187,Ann Deputy,17,2.06,20,1.0,0.0
2026-09-04T16:13:55.808+00:00,96417,MPO,13864,Garrett Gurthie,0,3.0,,0.0,0.0009
2026-09-04T16:13:55.808+00:00,96417,MPO,15410,Matthew Blakely,0,3.0,,0.0,0.0001
2026-09-04T16:13:55.808+00:00,96417,MPO,17295,James Conrad,0,3.0,,0.0,0.0004
2026-09-04T16:13:55.808+00:00,96417,MPO,18330,Matthew Orum,0,3.0,,0.0,0.0036
2026-09-04T16:13:55.808+00:00,96417,MPO,27171,Paul Ulibarri,0,3.0,,0.0,0.0048
2026-09-04T16:13:55.808+00:00,96417,MPO,31644,Bradley Williams,0,3.0,,0.0,0.0055
2026-09-04T16:13:55.808+00:00,96417,MPO,35449,Aaron Gossage,0,3.0,,0.0,0.0111
2026-09-04T16:13:55.808+00:00,96417,MPO,39015,Benjamin Callaway,0,3.0,,0.0,0.0004
2026-09-04T16:13:55.808+00:00,96417,MPO,39491,Parker Welck,10,2.44,10,-2.0,0.0036
2026-09-04T16:13:55.808+00:00,96417,MPO,41760,Kevin Jones,3,2.83,10,-2.0,0.0002
2026-09-04T16:13:55.808+00:00,96417,MPO,43762,Jake Hebenheimer,0,3.0,,0.0,0.0016
2026-09-04T16:13:55.808+00:00,96417,MPO,44382,Anthony Barela,5,2.72,13,-1.0,0.0154
2026-09-04T16:13:55.808+00:00,96417,MPO,44512,Corey Ellis,0,3.0,,0.0,0.006
2026-09-04T16:13:55.808+00:00,96417,MPO,45971,Calvin Heimburg,0,3.0,,0.0,0.1196
2026-09-04T16:13:55.808+00:00,96417,MPO,47136,Tony Moe Reiss,0,3.0,,0.0,0.0001
2026-09-04T16:13:55.808+00:00,96417,MPO,48950,Matt Bell,0,3.0,,0.0,0.0002
2026-09-04T16:13:55.808+00:00,96417,MPO,50401,Chris Clemons,0,3.0,,0.0,0.0002
2026-09-04T16:13:55.808+00:00,96417,MPO,50670,Isaac Robinson,0,3.0,,0.0,0.0725
2026-09-04T16:13:55.808+00:00,96417,MPO,50671,Ezra Robinson,0,3.0,,0.0,0.009
2026-09-04T16:13:55.808+00:00,96417,MPO,54049,Austin Turner,0,3.0,,0.0,0.005
2026-09-04T16:13:55.808+00:00,96417,MPO,57365,Adam Hammes,10,2.44,1,-7.0,0.0683
2026-09-04T16:13:55.808+00:00,96417,MPO,58923,Jesse Nieminen,0,3.0,,0.0,0.0057
2026-09-04T16:13:55.808+00:00,96417,MPO,59419,Luke Samson,0,3.0,,0.0,0.0001
2026-09-04T16:13:55.808+00:00,96417,MPO,59635,Väinö Mäkelä,0,3.0,,0.0,0.0044
2026-09-04T16:13:55.808+00:00,96417,MPO,60259,Harper Thompson,10,2.44,2,-5.0,0.0054
2026-09-04T16:13:55.808+00:00,96417,MPO,62467,Chris Dickerson,1,2.94,22,0.0,0.0337
2026-09-04T16:13:55.808+00:00,96417,MPO,65266,Zach Arlinghaus,0,3.0,,0.0,0.0009
2026-09-04T16:13:55.808+00:00,96417,MPO,68286,Nathan Queen,10,2.44,4,-3.0,0.0009
2026-09-04T16:13:55.808+00:00,96417,MPO,69424,Luke Humphries,0,3.0,,0.0,0.0001
2026-09-04T16:13:55.808+00:00,96417,MPO,69509,Joel Freeman,0,3.0,,0.0,0.0156
2026-09-04T16:13:55.808+00:00,96417,MPO,72844,Mason Ford,0,3.0,,0.0,0.0113
2026-09-04T16:13:55.808+00:00,96417,MPO,75412,Gannon Buhr,0,3.0,,0.0,0.3303
2026-09-04T16:13:55.808+00:00,96417,MPO,75590,Andrew Marwede,0,3.0,,0.0,0.0152
2026-09-04T16:13:55.808+00:00,96417,MPO,76669,Albert Tamm,0,3.0,,0.0,0.0007
2026-09-04T16:13:55.808+00:00,96417,MPO,78817,Sullivan Tipton,3,2.83,13,-1.0,0.0283
2026-09-04T16:13:55.808+00:00,96417,MPO,79748,Cole Redalen,0,3.0,,0.0,0.0181
2026-09-04T16:13:55.808+00:00,96417,MPO,80331,Gavin Babcock,0,3.0,,0.0,0.0179
2026-09-04T16:13:55.808+00:00,96417,MPO,81739,Casey White,0,3.0,,0.0,0.0135
2026-09-04T16:13:55.808+00:00,96417,MPO,82877,Judah Berman,8,2.56,22,0.0,0.0
2026-09-04T16:13:55.808+00:00,96417,MPO,85132,Kyle Klein,0,3.0,,0.0,0.0128
2026-09-04T16:13:55.808+00:00,96417,MPO,87143,Bo McLaughlin,0,3.0,,0.0,0.0004
2026-09-04T16:13:55.808+00:00,96417,MPO,88212,Raven Newsom,1,2.94,26,1.0,0.003
2026-09-04T16:13:55.808+00:00,96417,MPO,89394,Evan Scott,0,3.0,,0.0,0.003
2026-09-04T16:13:55.808+00:00,96417,MPO,89959,Ty Love,0,3.0,,0.0,0.0013
2026-09-04T16:13:55.808+00:00,96417,MPO,90439,Lucas Oberholtzer Hess,0,3.0,,0.0,0.0006
2026-09-04T16:13:55.808+00:00,96417,MPO,91543,Miles Sayer,5,2.72,4,-3.0,0.0003
2026-09-04T16:13:55.808+00:00,96417,MPO,91925,Jakub Semerád,7,2.61,13,-1.0,0.0023
2026-09-04T16:13:55.808+00:00,96417,MPO,94844,Elijah Bickel,1,2.94,13,-1.0,0.0018
2026-09-04T16:13:55.808+00:00,96417,MPO,96512,Robert Burridge,0,3.0,,0.0,0.0011
2026-09-04T16:13:55.808+00:00,96417,MPO,98091,Alden Harris,0,3.0,,0.0,0.0006
2026-09-04T16:13:55.808+00:00,96417,MPO,98161,Justin Rosak,7,2.61,22,0.0,0.0
2026-09-04T16:13:55.808+00:00,96417,MPO,98722,Jake Monn,0,3.0,,0.0,0.003
2026-09-04T16:13:55.808+00:00,96417,MPO,99246,Aidan Scott,0,3.0,,0.0,0.0023
2026-09-04T16:13:55.808+00:00,96417,MPO,99648,Connor O'Reilly,9,2.5,13,-1.0,0.0001
2026-09-04T16:13:55.808+00:00,96417,MPO,101197,Zachary Nash,0,3.0,,0.0,0.0109
2026-09-04T16:13:55.808+00:00,96417,MPO,102119,Luke Taylor,0,3.0,,0.0,0.0281
2026-09-04T16:13:55.808+00:00,96417,MPO,107197,Mauri Villmann,0,3.0,,0.0,0.0326
2026-09-04T16:13:55.808+00:00,96417,MPO,116137,Hjalmar Fredriksson,0,3.0,,0.0,0.0004
2026-09-04T16:13:55.808+00:00,96417,MPO,118179,Levi Stout,9,2.5,2,-5.0,0.0026
2026-09-04T16:13:55.808+00:00,96417,MPO,118426,Andrew Miranda,7,2.61,13,-1.0,0.0006
2026-09-04T16:13:55.808+00:00,96417,MPO,119504,Gavin Phillips,0,3.0,,0.0,0.0005
2026-09-04T16:13:55.808+00:00,96417,MPO,119794,Jonathan Borzick,8,2.56,26,1.0,0.0014
2026-09-04T16:13:55.808+00:00,96417,MPO,120743,Axel Olson,2,2.89,13,-1.0,0.0001
2026-09-04T16:13:55.808+00:00,96417,MPO,121715,Ezra Aderhold,0,3.0,,0.0,0.0009
2026-09-04T16:13:55.808+00:00,96417,MPO,122356,Joseph Anderson,0,3.0,,0.0,0.0067
2026-09-04T16:13:55.808+00:00,96417,MPO,129963,Braeden Sides,8,2.56,4,-3.0,0.0034
2026-09-04T16:13:55.808+00:00,96417,MPO,130709,Colin Bryant,3,2.83,4,-3.0,0.0169
2026-09-04T16:13:55.808+00:00,96417,MPO,130724,Austen Bates,0,3.0,,0.0,0.0028
2026-09-04T16:13:55.808+00:00,96417,MPO,131546,Harry Chace,5,2.72,28,2.0,0.0004
2026-09-04T16:13:55.808+00:00,96417,MPO,132521,Paul Krans,7,2.61,4,-3.0,0.0184
2026-09-04T16:13:55.808+00:00,96417,MPO,135125,Fritiof Fagergren,0,3.0,,0.0,0.0004
2026-09-04T16:13:55.808+00:00,96417,MPO,138089,Dallas Garber,0,3.0,,0.0,0.0009
2026-09-04T16:13:55.808+00:00,96417,MPO,139228,Chandler Kramer,5,2.72,13,-1.0,0.0018
2026-09-04T16:13:55.808+00:00,96417,MPO,144929,Ryan Monn,7,2.61,10,-2.0,0.0009
2026-09-04T16:13:55.808+00:00,96417,MPO,145206,Calvin Lonnquist,0,3.0,,0.0,0.0001
2026-09-04T16:13:55.808+00:00,96417,MPO,145831,Ilkin Groh,0,3.0,,0.0,0.0001
2026-09-04T16:13:55.808+00:00,96417,MPO,153363,Jaden Rye,7,2.61,4,-3.0,0.0062
2026-09-04T16:13:55.808+00:00,96417,MPO,165190,Sawyer Barlow,0,3.0,,0.0,0.0001
2026-09-04T16:13:55.808+00:00,96417,MPO,170839,J.J. Campbell,9,2.5,22,0.0,0.0001
2026-09-04T16:13:55.808+00:00,96417,MPO,175222,Matthew Brown,3,2.83,13,-1.0,0.0
2026-09-04T16:14:06.708+00:00,96417,FPO,27832,Kona Star Montgomery,18,2.0,41,7.0,0.0001
2026-09-04T16:14:06.708+00:00,96417,FPO,32654,Lisa Fajkus,18,2.0,1,-8.0,0.1411
2026-09-04T16:14:06.708+00:00,96417,FPO,32917,Rebecca Cox,15,2.17,3,-5.0,0.0295
2026-09-04T16:14:06.708+00:00,96417,FPO,44184,Catrina Allen,14,2.22,24,2.0,0.0199
2026-09-04T16:14:06.708+00:00,96417,FPO,48976,Ohn Scoggins,14,2.22,6,-3.0,0.428
2026-09-04T16:14:06.708+00:00,96417,FPO,50656,Jessica Gurthie,15,2.17,32,4.0,0.0019
2026-09-04T16:14:06.708+00:00,96417,FPO,59431,Madison Walker,17,2.06,37,5.0,0.0005
2026-09-04T16:14:06.708+00:00,96417,FPO,62879,Valerie Mandujano,14,2.22,13,-1.0,0.0786
2026-09-04T16:14:06.708+00:00,96417,FPO,62880,Alexis Mandujano,16,2.11,10,-2.0,0.0286
2026-09-04T16:14:06.708+00:00,96417,FPO,75029,Cynthia Ricciotti,18,2.0,16,0.0,0.0001
2026-09-04T16:14:06.708+00:00,96417,FPO,78232,Tiger Borth,18,2.0,24,2.0,0.0
2026-09-04T16:14:06.708+00:00,96417,FPO,79233,Cadence Burge,18,2.0,20,1.0,0.0143
2026-09-04T16:14:06.708+00:00,96417,FPO,85484,Anneli Tõugjas-Männiste,15,2.17,2,-6.0,0.0999
2026-09-04T16:14:06.708+00:00,96417,FPO,99455,Kat Mertsch,15,2.17,20,1.0,0.0188
2026-09-04T16:14:06.708+00:00,96417,FPO,104187,Macie Velediaz,14,2.22,16,0.0,0.0065
2026-09-04T16:14:06.708+00:00,96417,FPO,104314,Violet Main,17,2.06,26,3.0,0.0003
2026-09-04T16:14:06.708+00:00,96417,FPO,111487,Emily Weatherman,15,2.17,6,-3.0,0.0441
2026-09-04T16:14:06.708+00:00,96417,FPO,112647,Hanna Huynh,18,2.0,13,-1.0,0.0178
2026-09-04T16:14:06.708+00:00,96417,FPO,130342,Chantel Budinsky,18,2.0,6,-3.0,0.0235
2026-09-04T16:14:06.708+00:00,96417,FPO,131583,Hannah Lengel,17,2.06,20,1.0,0.0036
2026-09-04T16:14:06.708+00:00,96417,FPO,140947,Nina Bennett,15,2.17,4,-4.0,0.0205
2026-09-04T16:14:06.708+00:00,96417,FPO,142354,Alexis Kerman,17,2.06,13,-1.0,0.0003
2026-09-04T16:14:06.708+00:00,96417,FPO,146137,Dani K. Hart,18,2.0,16,0.0,0.0023
2026-09-04T16:14:06.708+00:00,96417,FPO,146304,MJ Gager,18,2.0,26,3.0,0.0006
2026-09-04T16:14:06.708+00:00,96417,FPO,152191,Kelley Foster,17,2.06,10,-2.0,0.0017
2026-09-04T16:14:06.708+00:00,96417,FPO,161918,Addison Woodard,18,2.0,32,4.0,0.0011
2026-09-04T16:14:06.708+00:00,96417,FPO,168863,Trinity Bryant,18,2.0,4,-4.0,0.0009
2026-09-04T16:14:06.708+00:00,96417,FPO,176242,Morgan Lynds,18,2.0,16,0.0,0.0005
2026-09-04T16:14:06.708+00:00,96417,FPO,176243,Jordan Lynds,18,2.0,32,4.0,0.0001
2026-09-04T16:14:06.708+00:00,96417,FPO,195549,Kylie Kohut,16,2.11,32,4.0,0.0001
2026-09-04T16:14:06.708+00:00,96417,FPO,195550,Peyton Kohut,18,2.0,6,-3.0,0.0003
2026-09-04T16:14:06.708+00:00,96417,FPO,198446,Eliezra Midtlyng,18,2.0,10,-2.0,0.0106
2026-09-04T16:14:06.708+00:00,96417,FPO,229526,Sintija Klezberga,15,2.17,26,3.0,0.0038
2026-09-04T16:14:06.708+00:00,96417,FPO,238187,Ann Deputy,17,2.06,20,1.0,0.0001
2026-09-04T16:19:52.646+00:00,96417,MPO,13864,Garrett Gurthie,0,3.0,,0.0,0.0009
2026-09-04T16:19:52.646+00:00,96417,MPO,15410,Matthew Blakely,0,3.0,,0.0,0.0001
2026-09-04T16:19:52.646+00:00,96417,MPO,17295,James Conrad,0,3.0,,0.0,0.0004
2026-09-04T16:19:52.646+00:00,96417,MPO,18330,Matthew Orum,0,3.0,,0.0,0.0037
2026-09-04T16:19:52.646+00:00,96417,MPO,27171,Paul Ulibarri,0,3.0,,0.0,0.0049
